category,subcategory,recipe_id,recipe_name,quantity,unit,ingredient_name,directions
side,Vegetable Side,185,Mushrooms in Sour Cream,0.5,cup,"onion, minced",
side,Vegetable Side,185,Mushrooms in Sour Cream,1,pound,"fresh mushrooms, sliced",
side,Vegetable Side,185,Mushrooms in Sour Cream,1,tsp,flour,
side,Vegetable Side,185,Mushrooms in Sour Cream,1,cup,sour cream,
side,Vegetable Side,185,Mushrooms in Sour Cream,1,tsp,worcestershire sauce,
side,Vegetable Side,185,Mushrooms in Sour Cream,,,toast slices,
side,Vegetable Side,186,Orange Sweet Potatoes,3,large,sweet potatoes,"Peel and cut potatoes into 1/2 inch slices. Put potatoes in a large pot of water, butter and sugar. Boil to fork tender. Do not overcook. Save liquid."
side,Vegetable Side,186,Orange Sweet Potatoes,4,cups,water,Gently remove potatoes and layer in a 9x13 inch baking dish. Top with orange slices. Cook liquid down until syrupy. Pour over potatoes. Sprinkle with cinnamon.
side,Vegetable Side,186,Orange Sweet Potatoes,0.5,cup,butter,"Bake at 350 degrees for 30 to 40 minutes,"
side,Vegetable Side,186,Orange Sweet Potatoes,1,cup,powdered sugar,
side,Vegetable Side,186,Orange Sweet Potatoes,2,,"oranges, sliced thin",
side,Vegetable Side,187,Peas,1,pkg,"frozen peas, cooked",Thicken liquid from peas and onions. Add other ingredients.
side,Vegetable Side,187,Peas,1,can,small onions,
side,Vegetable Side,187,Peas,0.5,cup,sauterne wine,
side,Vegetable Side,187,Peas,1,tsp,parsley flakes,
side,Vegetable Side,187,Peas,,,salt,
side,Vegetable Side,187,Peas,,,pepper,
side,Vegetable Side,187,Peas,,,crisply fried bacon bits,
side,Vegetable Side,188,Saute Zucchini,2,small,zucchini,"Melt butter in skillet. Slice zucchini thin, Add garlic. Cover and simmer for 5 minutes. Sprinkle with parmesan cheese. Cover and cook 5 minutes longer."
side,Vegetable Side,188,Saute Zucchini,1,clove,"garlic, minced",
side,Vegetable Side,188,Saute Zucchini,2,tbsps,butter,
side,Vegetable Side,188,Saute Zucchini,,,parmesan cheese,
side,Vegetable Side,189,Spinach Pie,16,sheets,phyllo pastry,"Preheat oven to 350 degrees. Let pastry sheets warm to room temperature, according to directions on package. In 1/4 cup hot butter in medium skillet, saute onion until golden, about 5 minutes. Add spinach; stir to combine onion. Remove from heat. In a large bowl, beat eggs with rotary beater. With a wooden spoon, stir in cheese, parsely, dill, salt, pepper and spinach/onion mixture; mix well. Brush a 13x9x2 inch baking pan lightly with some of the melted butter. In bottom of baking pan, layer 8 phyllo pastry sheets 1 by 1, brushing top of each with some of melted butter. SPread evenly with spinach mixture. (Keep unused pastry sheets covered with damp paper towels to prevent drying out.) Cover with 8 more leaves, brushing each with butter; pour any remaining melted butter over the top. Using scissors, trim off any uneven edges of pastry. Cut through top pastry layer to form 18 rectangles, about 3 by 2 inches. Bake 30 to 35 minutes, or until top crust is puffy and golden. Serve warm. Makes 18 servings."
side,Vegetable Side,189,Spinach Pie,0.25,cup,butter or margarine,
side,Vegetable Side,189,Spinach Pie,0.5,cup,"onion, finely chopped",
side,Vegetable Side,189,Spinach Pie,30,ounces,"frozen chopped spinach, thawed and drained",
side,Vegetable Side,189,Spinach Pie,3,,eggs,
side,Vegetable Side,189,Spinach Pie,0.5,pound,"feta cheese, crumbled",
side,Vegetable Side,189,Spinach Pie,0.25,cup,"parsley, chopped",
side,Vegetable Side,189,Spinach Pie,2,tbsps,"fresh dill, chopped",
side,Vegetable Side,189,Spinach Pie,1,tsp,salt,
side,Vegetable Side,189,Spinach Pie,0.125,tsp,pepper,
side,Vegetable Side,189,Spinach Pie,0.75,cup,"butter or margarine, melted",
side,Vegetable Side,190,Spinach Souffle,2,tbsps,"margarine, melted",Make white sauce using first 5 ingredients. Remove from heat. Stir in 3 beaten egg yolks. Add spinach. Fold in 3 stiffly beaten egg whites. Pore into a buttered dish. Bake at 400 degrees for 25 minutes. Serve at once.
side,Vegetable Side,190,Spinach Souffle,2,tbsps,flour,
side,Vegetable Side,190,Spinach Souffle,0.5,tsp,salt and pepper,
side,Vegetable Side,190,Spinach Souffle,1,tsp,worcestershire sauce,
side,Vegetable Side,190,Spinach Souffle,0.75,cup,milk,
side,Vegetable Side,190,Spinach Souffle,3,,"eggs, seperated",
side,Vegetable Side,190,Spinach Souffle,1,cup,"spinach, cooked",
side,Vegetable Side,191,Spinach Strudels,3,pounds,"fresh spinach, stems removed","Butter baking sheets. Steam spinach for 5 minutes. Squeeze out moisture. Melt 6 tablespoons of butter in a heavy skillet over medium heat. Add shallots, cook for 3 minutes. Add spinach and cook until dry, about 8 minutes. Transfer to large bowl. Mix in all cheeses. Arrange 1 phyllo sheet on kitchen towel. Brush with melted butter. Sprinkle with 1 tablespoon of crumbs, top with second sheet, butter and crumbs. Repeat with third, butter and crumbs, spread 1/6 of spinach mix down 1 long side of pastry, 2 inches from edge. Fold 2 inches over filling, then fold in sides. Roll up. Put seam side down on baking sheet. Repeat with remaining filling and phyllo. Cut each strudel into 4 slices,cutting only 1/3 through. Brush with butter. Bake at 350 degrees for 15 minutes. After brushing with egg increase to 400 degrees and bake for 5 minutes more. Cut rest of the way through. Arrange on platter with parsley sprigs."
side,Vegetable Side,191,Spinach Strudels,6,tbsp,unsalted butter,
side,Vegetable Side,191,Spinach Strudels,24,,"shallots, chopped",
side,Vegetable Side,191,Spinach Strudels,12,ounces,"gorgonzola cheese, crumbled",
side,Vegetable Side,191,Spinach Strudels,27,ounces,"cream cheese, sof10ed",
side,Vegetable Side,191,Spinach Strudels,24,,phyllo pastry sheets,
side,Vegetable Side,191,Spinach Strudels,1.5,cups,"unsalted butter, melted",
side,Vegetable Side,191,Spinach Strudels,18,tbsp,dry bread crumbs,
side,Vegetable Side,191,Spinach Strudels,2,,"eggs, bea10",
side,Vegetable Side,191,Spinach Strudels,,,parsley sprigs,
side,Vegetable Side,192,Stuffed Zucchini,3,6 inch,zucchini,Cook zucchini to fork tender. Slice lengthwise. Remove center pulp to bowl. Brown hambugrer or sausage with chopped onion. Mix with pulp. Add croutons that have been sof10ed in water boullion cube. Add spices to taste. Stir in 2 eggs. Mixture will be quite soft. Spoon into zucchini shells. Sprinkle with parmesan and melted butter or olive oil. Bake 1/2 hour at 350 degrees until filling is set.
side,Vegetable Side,192,Stuffed Zucchini,0.5,pound,hamburger or sausage,
side,Vegetable Side,192,Stuffed Zucchini,,,"onion, chopped",
side,Vegetable Side,192,Stuffed Zucchini,2,cups,croutons,
side,Vegetable Side,192,Stuffed Zucchini,1,,boullion cube,
side,Vegetable Side,192,Stuffed Zucchini,,,salt,
side,Vegetable Side,192,Stuffed Zucchini,,,pepper,
side,Vegetable Side,192,Stuffed Zucchini,,,garlic,
side,Vegetable Side,192,Stuffed Zucchini,,,thyme,
side,Vegetable Side,192,Stuffed Zucchini,,,oregano,
side,Vegetable Side,192,Stuffed Zucchini,,,sage,
side,Vegetable Side,192,Stuffed Zucchini,2,,eggs,
side,Vegetable Side,192,Stuffed Zucchini,,,parmesan cheese,
side,Vegetable Side,192,Stuffed Zucchini,,,melted butter or margarine,
side,Vegetable Side,193,Summer Squash,,,summer squash,"Boil squash until tender. Mash with butter, salt, pepper, worcestershire sauce, 2 eggs, cracker crumbs, onion and parmesan cheese. Put in casserole, top with paprika and bacon bits. Bake about 30 minutes."
side,Vegetable Side,193,Summer Squash,,,butter salt,
side,Vegetable Side,193,Summer Squash,,,pepper,
side,Vegetable Side,193,Summer Squash,,,worcestershire sauce,
side,Vegetable Side,193,Summer Squash,2,,eggs,
side,Vegetable Side,193,Summer Squash,,,cracker crumbs,
side,Vegetable Side,193,Summer Squash,1,small,"onion, grated",
side,Vegetable Side,193,Summer Squash,0.5,cup,parmesan cheese,
side,Vegetable Side,193,Summer Squash,,,paprika,
side,Vegetable Side,193,Summer Squash,,,"bacon bits, crisply fried",
side,Vegetable Side,194,Sweet and Sour Red Cabbage,3,tbsp,oil,"Heat oil in skillet. add cabbage and apple. Combine rest of ingredients, pour over cabbage, Cover tightly. Cook over low heat, sit occasionally for 15-20 minutes, until tender."
side,Vegetable Side,194,Sweet and Sour Red Cabbage,6,cups,"red cabbage, shredded",
side,Vegetable Side,194,Sweet and Sour Red Cabbage,3,cups,"unparred apple, cubed",
side,Vegetable Side,194,Sweet and Sour Red Cabbage,0.33,cup,brown sugar,
side,Vegetable Side,194,Sweet and Sour Red Cabbage,0.5,cup,vinegar,
side,Vegetable Side,194,Sweet and Sour Red Cabbage,0.33,cup,water,
side,Vegetable Side,194,Sweet and Sour Red Cabbage,,,pepper,
side,Vegetable Side,194,Sweet and Sour Red Cabbage,0.75,tsp,caraway seed,
side,Vegetable Side,195,The Spinach,45,ounces,"frozen spinach, chopped","Thaw the spinach and wring as dry as possible in a kitchen towel. Put the butter and bacon into a large frying pan and saute until some of the fat is rendered. Add the onions and cook until pale golden. The bacon should not be crisp. Stir in the flour and milk cooking until thickened. Add nutmeg, rosemary, and beef stock base and blend well. Add the spinach and cook over medium heat for 5 minutes or so. Season to taste."
side,Vegetable Side,195,The Spinach,2,tbsp,butter,
side,Vegetable Side,195,The Spinach,10,slices,"bacon, cut into 1/2 inch dice",
side,Vegetable Side,195,The Spinach,2,large,"onions, chopped",
side,Vegetable Side,195,The Spinach,2,tbsp,flour,
side,Vegetable Side,195,The Spinach,1,cup,milk,
side,Vegetable Side,195,The Spinach,0.25,tsp,nutmeg,
side,Vegetable Side,195,The Spinach,1,tsp,beef stock base or a boullion cube,
side,Vegetable Side,196,Three Cheese Spinach,0.5,medium,"onion, chopped","Combine onions and mushrooms in small microwave-safe bowl. Microwave 1 to 3 minutes or until onions are soft. Place spinach in 1.5 quart microwave-safe casserole. Cover and microwave 6 to 9 minutes, breaking up and rearranging every 3 minutes, until defrosted. Drain well. Add onion mixture to spinach, along with cottage cheese, parmesan cheese, eggs, salt and pepper. Stir well to blend. Microwave, uncovered, 8 to 11 minutes, rotating dish if necessary every 3 minutes, until misture is headted through and set. Sprinkle grated cheese over top and dust lightly with paprika. Microwave about 1 minute longer to melt cheese. Let stand 3 minutes before serving. Yields 6 to 8 servings."
side,Vegetable Side,196,Three Cheese Spinach,1,4 ounce can,"mushroom stems and pieces, drained",
side,Vegetable Side,196,Three Cheese Spinach,2,10 ounce package,frozen chopped spinach,
side,Vegetable Side,196,Three Cheese Spinach,2,cups,low fat cottage cheese,
side,Vegetable Side,196,Three Cheese Spinach,0.33,cup,grated parmesan cheese,
side,Vegetable Side,196,Three Cheese Spinach,2,,"eggs, lightly beaten",
side,Vegetable Side,196,Three Cheese Spinach,,salt,,
side,Vegetable Side,196,Three Cheese Spinach,,pepper,,
side,Vegetable Side,196,Three Cheese Spinach,0.33,cup,grated swiss cheese,
side,Vegetable Side,196,Three Cheese Spinach,,paprika,,
side,Vegetable Side,197,Tulelake Potato Casserole,2,packages,"frozen hashbrown potatoes, thawed","Thaw potatoes. Mix first 8 ingredients. Put in 9"" x 13"" casserole dish. Top with cornflakes and melted butter mixture. Bake at 350 degrees for 50 minutes. Can be prepared ahead and frozen."
side,Vegetable Side,197,Tulelake Potato Casserole,0.25,cup,"butter, melted",
side,Vegetable Side,197,Tulelake Potato Casserole,1,teaspoon,salt,
side,Vegetable Side,197,Tulelake Potato Casserole,0.5,teaspoon,pepper,
side,Vegetable Side,197,Tulelake Potato Casserole,3,tablespoons,dried onions or 1/2 cup fresh,
side,Vegetable Side,197,Tulelake Potato Casserole,1,can,cream of chcken soup,
side,Vegetable Side,197,Tulelake Potato Casserole,2,cups,"cheddar cheese, grated",
side,Vegetable Side,197,Tulelake Potato Casserole,1.5,cups,sour cream,
side,Vegetable Side,197,Tulelake Potato Casserole,0.25,cup,melted butter,
side,Vegetable Side,197,Tulelake Potato Casserole,2,cups,"cornflakes, crushed",
side,Vegetable Side,198,Zucchini Patties,5,medium,zucchini,"Courslet shred zucchini into a bowl. Press out water. Add rest of ingredients, except oil. Heat oil in skillet. Drop mixture by spoonfuls. Brown on both sides. May also be topped with spaghetti sauce."
side,Vegetable Side,198,Zucchini Patties,3,,eggs,
side,Vegetable Side,198,Zucchini Patties,1,tablesoon,parmesan cheese,
side,Vegetable Side,198,Zucchini Patties,1,clove,garlic,
side,Vegetable Side,198,Zucchini Patties,2,tablespoons,flour,
side,Vegetable Side,198,Zucchini Patties,0.5,cup,parsley,
side,Vegetable Side,198,Zucchini Patties,0.5,cup,onion,
side,Vegetable Side,198,Zucchini Patties,1,teaspoon,salt,
side,Vegetable Side,198,Zucchini Patties,0.5,teaspoon,pepper,
side,Vegetable Side,198,Zucchini Patties,0.5,cup,olive oil,
Dessert,Cookie,199,Apple Dumplings,2,cups,sugar,"Make syrup from first 5 ingredients. Make crust - roll 1/4 inch thick. Cut in 5 inch squares. Put 4 pieces of apple on each. Sprinkle with additional sugar, cinnamon, and nutmeg. Dot with butter. Fold corners to center; pinch together. Place 1 inch apart in greased baking dish. Pour syrup on top. Bake 375 degrees for 35 minutes. Serve warm with cream. Makes 6."
Dessert,Cookie,199,Apple Dumplings,2,cups,water,
Dessert,Cookie,199,Apple Dumplings,0.25,teaspoon,cinnamon,
Dessert,Cookie,199,Apple Dumplings,0.5,teaspoon,nutmeg,
Dessert,Cookie,199,Apple Dumplings,0.5,cup,"butter, melted",
Dessert,Cookie,199,Apple Dumplings,6,,"apples, peeled, cut in 1/4",
Dessert,Cookie,199,Apple Dumplings,2,cups,flour,
Dessert,Cookie,199,Apple Dumplings,1,teaspoon,salt,
Dessert,Cookie,199,Apple Dumplings,2,teaspoons,baking powder,
Dessert,Cookie,199,Apple Dumplings,0.75,cup,shortening,
Dessert,Cookie,199,Apple Dumplings,0.5,cup,milk,
Dessert,Cobbler,200,Apple Dessert for a Crowd,2.5,cups,flour,"Combine flour, sugar, salt and shortening. Add egg/milk mixture to flour mixture using beater. Put 1/2 of mixture into a jelly roll pan. Reserve other 1/2 for the op. Sprinkle onto dough in pan; cornflakes, apples, sugar, and cinnamon. Cover with the other 1/2 of dough. Beat egg white until stiff, spread over crust. Bake at 400 degrees for about 40 minutes. Glaze with powdered sugar and hot water glaze while still warm. Would also be good in a smaller pan for a coffee cake strudel breakfast roll."
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,tablespoon,sugar,
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,,salt,
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,cup,shortening,
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,,"egg yolk, plus enough milk to make 1/2 cup",
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,cup,"cornflakes, crushed",
Dessert,Cobbler,200,Apple Dessert for a Crowd,5,cups,"tart apples, sliced",
Dessert,Cobbler,200,Apple Dessert for a Crowd,1.5,cups,sugar,
Dessert,Cobbler,200,Apple Dessert for a Crowd,1,teaspoon,cinnamon,
Dessert,Pudding,201,Chilled Prune Whip,1.5,cups,whole prunes,"Bring prunes and water to boil, simmer 10 minutes. Cool. Beat egg whites with salt to stiff peaks, In small mixer bowl combine prunes and lemon juice beat until well blended. Fold into egg whites. FOld in nuts. Spoon into dishes. Serves 6 to 8."
Dessert,Pudding,201,Chilled Prune Whip,1.5,cups,water,
Dessert,Pudding,201,Chilled Prune Whip,3,,egg whites,
Dessert,Pudding,201,Chilled Prune Whip,0.5,teaspoon,salt,
Dessert,Pudding,201,Chilled Prune Whip,0.5,cup,sugar,
Dessert,Pudding,201,Chilled Prune Whip,2,tablespoons,lemon juice,
Dessert,Pudding,201,Chilled Prune Whip,0.5,cup,"pecans, chopped",
Dessert,Cobbler,202,Fresh Peach Dessert,4,cups,"peaches, sliced","Soak gelatin in cold water. Combine margarine, sugar, and egg yolks. Cook until thick. Add gelatin - pour hot mixture over marshmallows. Blend. Fold in stiff-beaten egg whites and peaches. Alternate in layers with cookie crumbs in dish. Chill to serve."
Dessert,Cobbler,202,Fresh Peach Dessert,0.5,cup,small marshmallows,
Dessert,Cobbler,202,Fresh Peach Dessert,0.25,cup,cold water,
Dessert,Cobbler,202,Fresh Peach Dessert,1,cup,powdered sugar,
Dessert,Cobbler,202,Fresh Peach Dessert,2,cups,"vanilla wafers, crushed",
Dessert,Cobbler,202,Fresh Peach Dessert,1,package,knox gelatin,
Dessert,Cobbler,202,Fresh Peach Dessert,0.33,cup,margarine,
Dessert,Cobbler,202,Fresh Peach Dessert,2,,eggs,
Dessert,Cobbler,203,South Carolina Cobbler,4,cups,"fresh peaches (or frozen, thawed), sliced",Toss peaches with 1 cup sugar and almond flavoring. Set aside.
Dessert,Cobbler,203,South Carolina Cobbler,1.5,cups,"sugar, divided","Melt butter in 2 quart baking dish. In a bowl, combine flour, baking powder, salt and 1/2 cup sugar. Stir in milk. Mix well. Pour evenly over butter. Do not stur. Spoon peaches on top."
Dessert,Cobbler,203,South Carolina Cobbler,0.5,teaspoon,almond flavoring,"Bake at 350 degrees for 50-55 minutes, until golden brown."
Dessert,Cobbler,203,South Carolina Cobbler,0.5,cups,"butter or margarine, melted",Serve with ice cream.
Dessert,Cobbler,203,South Carolina Cobbler,0.75,cups,flour,
Dessert,Cobbler,203,South Carolina Cobbler,2,teaspoons,baking powder,
Dessert,Cobbler,203,South Carolina Cobbler,,pinch,salt,
Dessert,Cobbler,203,South Carolina Cobbler,0.75,cups,milk,
Appetizer,Dip,204,Spanish Cream Pudding,0.5,cups,sugar,"Separate eggs. Put whites in large bowl. Mix sugar, gelatin and salt in double boiler, add milk. Place over medium heat. Stir well until gelatin dissolves, 3-6 minutes. Beat egg yolks with fork, gradually add milk. Cook in double boiler, but do not let water boil. Cook 10-15 minutes. Add flavoring. Drip at side of egg whites. Fold in gradually."
Appetizer,Dip,204,Spanish Cream Pudding,1,envelope,knox gelatin,
Appetizer,Dip,204,Spanish Cream Pudding,0.125,teaspoon,salt,
Appetizer,Dip,204,Spanish Cream Pudding,2.5,cups,milk,
Appetizer,Dip,204,Spanish Cream Pudding,1,teaspoon,vanilla,
Appetizer,Dip,204,Spanish Cream Pudding,3,,eggs,
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,2,tablespoons,olive oil,"Heat the olive oil in a small frying pand and saute the onion, garlic, parsley and oregano in it until the onions are soften well."
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,0.5,cup,"green onion, minced","Beat the eggs and stir in the sauteed mixture, the artichoke hearts, bread crumbs, cheese, and salt."
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,2,cloves,"garlic, pressed",Add a dash of hot pepper liquid and stir to mix well.
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,3,tablespoon,"parsley, minced","Preheat oven to 350 degrees. Turn into a lightly greased 9-inch square baking dish and bake for about 1/2 hour, or until set. Serves 4 to 6."
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,1,teaspoon,leaf oregano,
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,4,,eggs,
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,14,ounce can,"artichoke hearts, drained, finely chopped",
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,0.25,cup,dry bread crumbs,
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,0.5,pound,"mozzarella cheese, shredded",
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,0.5,teaspoon,salt,
entree,Vegetable Side,205,Artichoke-Mozzarella Casserole,,,hot pepper liquid,
entree,Vegetable Side,206,Asparagus Tomato Quiche,1,,"10 inch pie shell, partially baked",Preheat oven to 375 degrees.
entree,Vegetable Side,206,Asparagus Tomato Quiche,4,large,"eggs, beaten","Beat eggs with next 4 ingredients; stir in cheese. Saving 6 asparagus spears for the top, chop the rest into 1"" lengths; lay on bottom of pie shell, pour in liquid. Bake 20 minutes. Remove and quickly arrange tomato and asparagus on top in a wagon wheel pattern. Bake another 20-30 minutes. Serves 4 to 6."
entree,Vegetable Side,206,Asparagus Tomato Quiche,3,tablespoons,flour,
entree,Vegetable Side,206,Asparagus Tomato Quiche,1,teaspoon,paprika,
entree,Vegetable Side,206,Asparagus Tomato Quiche,1,teaspoon,salt,
entree,Vegetable Side,206,Asparagus Tomato Quiche,0.5,teaspoon,dry mustard,
entree,Vegetable Side,206,Asparagus Tomato Quiche,1.5,cups,half and half,
entree,Vegetable Side,206,Asparagus Tomato Quiche,2,cups,grated swiss cheese,
entree,Vegetable Side,206,Asparagus Tomato Quiche,10,,"fresh aparagus spears, washed and trimmed",
entree,Vegetable Side,206,Asparagus Tomato Quiche,1,medium,"tomato, sliced into four 1/4"" slices",
entree,Meat Entree,207,Beef Enchiladas,1,pound,beef,"Saute beef with garlic, salt, vinegar, water, and chili powder. Stir in beans. Set aside."
entree,Meat Entree,207,Beef Enchiladas,1,clove,"garlic, chopped",In hot oil in skillet saute garlic and onion until golden.
entree,Meat Entree,207,Beef Enchiladas,2,teaspoons,salt,"Remove from heat, stir in flour, tomato sauce, vinegar, and hot bouillon. Bring to boil. Add chili powder, salt and pepper. Simmer 5 min."
entree,Meat Entree,207,Beef Enchiladas,1,tablespoons,vinegar,"Preheat oven to 350 degrees. Place 1/3 cup filling in center of each tortilla which has been dipped in hot oil or sauce. Roll up, arrange seam down in baking dish. Pour sauce over all. Sprinkle with cheese."
entree,Meat Entree,207,Beef Enchiladas,1,tablespoon,water,Bake about 25 minutes.
entree,Meat Entree,207,Beef Enchiladas,1,tablespoon,chili powder,
entree,Meat Entree,207,Beef Enchiladas,1,tablespoon,red kidney beans,
entree,Meat Entree,207,Beef Enchiladas,10,,tortillas,
entree,Meat Entree,207,Beef Enchiladas,3,tablespoons,salad oil,
entree,Meat Entree,207,Beef Enchiladas,1,clove,"garlic, chopped",
entree,Meat Entree,207,Beef Enchiladas,0.25,cup,"onion, chopped",
entree,Meat Entree,207,Beef Enchiladas,2,tablespoons,flour,
entree,Meat Entree,207,Beef Enchiladas,2,cans,tomato sauce,
entree,Meat Entree,207,Beef Enchiladas,1,tablespoon,vinegar,
entree,Meat Entree,207,Beef Enchiladas,1,cube,beef bouillon,
entree,Meat Entree,207,Beef Enchiladas,1,cup,boiling water,
entree,Meat Entree,207,Beef Enchiladas,2,teaspoon,chili powder,
entree,Meat Entree,207,Beef Enchiladas,0.5,teaspoon,salt,
entree,Meat Entree,207,Beef Enchiladas,,,pepper,
entree,Meat Entree,208,Beef Spinach Quiche,1,,10 inch baked pie shell,"Melt butter, add onion. Cook until soft. Add meat, cook and drain. Squeeze spinach to remove liquid. In a bowl, mix beef, onion, spinach, and seasonings. Beat eggs with cream. Stir into meat. Pour into shell. Top with cheese. Bake for 30 minutes at 375 degrees. Let set 10 minutes before eating."
entree,Meat Entree,208,Beef Spinach Quiche,3,tablespoons,butter,
entree,Meat Entree,208,Beef Spinach Quiche,1,cup,"onion, diced",
entree,Meat Entree,208,Beef Spinach Quiche,1,pound,hamburger,
entree,Meat Entree,208,Beef Spinach Quiche,2,large,eggs,
entree,Meat Entree,208,Beef Spinach Quiche,1,cup,heavy cream,
entree,Meat Entree,208,Beef Spinach Quiche,1,can,"spinach, drained",
entree,Meat Entree,208,Beef Spinach Quiche,0.75,teaspoon,salt,
entree,Meat Entree,208,Beef Spinach Quiche,0.25,teaspoon,pepper,
entree,Meat Entree,208,Beef Spinach Quiche,0.125,teaspoon,nutmeg,
entree,Meat Entree,208,Beef Spinach Quiche,0.5,cup,cheese,
entree,Meat Entree,209,Broccoli and Rice Casserole,2,cups,"minute rice, uncooked","Cook rice and put in buttered casserole. Boil broccoli according to instructions on the package. Brown onions and celery in butter, add cooked broccoli and soup together. Pour over rice, top with cheese. Can use grated cheddar if you choose. Dot with butter. Put in oven until heated about 10 to 15 minutes at 350 degrees."
entree,Meat Entree,209,Broccoli and Rice Casserole,1,package,"frozen broccoli, chopped","Can be made ahead of time and frozen. hen frozen, allow to thaw completely then heat about 10 minutes longer."
entree,Meat Entree,209,Broccoli and Rice Casserole,1,medium,onion,
entree,Meat Entree,209,Broccoli and Rice Casserole,0.5,cup,"celery, chopped",
entree,Meat Entree,209,Broccoli and Rice Casserole,1,cup,mushroom soup,
entree,Meat Entree,209,Broccoli and Rice Casserole,1,pound,Cheeze Whiz,
entree,Meat Entree,209,Broccoli and Rice Casserole,0.5,stick,butter,
entree,Meat Entree,210,Broccoli Cheese Pie,1.5,pounds,fresh broccoli,"Cut florets from broccoli in thin slices; peel tender stems and cut coarsely. Cook 5 minutes to tender. Combine eggs, milk, salt, pepper, pepper sauce, nutmeg, parsley and swiss cheese. Stir in broccoli. Turn into buttered 10 inch pie pan. Sprinkle with parmesan. Bake in 350 degree oven for 30-35 minutes. Cool 10 minutes. Serve with sliced tomatoes and hot biscuits."
entree,Meat Entree,210,Broccoli Cheese Pie,0.66,cup,"onion, minced",
entree,Meat Entree,210,Broccoli Cheese Pie,1.25,cups,milk,
entree,Meat Entree,210,Broccoli Cheese Pie,0.125,teaspoon,nutmeg,
entree,Meat Entree,210,Broccoli Cheese Pie,0.33,cup,parmesan cheese,
entree,Meat Entree,210,Broccoli Cheese Pie,few,drops,pepper sauce,
entree,Meat Entree,210,Broccoli Cheese Pie,4,,"eggs, slightly beaten",
entree,Meat Entree,210,Broccoli Cheese Pie,1,teaspoon,salt,
entree,Meat Entree,210,Broccoli Cheese Pie,,,pepper,
entree,Meat Entree,210,Broccoli Cheese Pie,1,tablespoon,parsley,
entree,Meat Entree,210,Broccoli Cheese Pie,0.66,cup,swiss cheese,
entree,Vegetarian Entree,211,Cheese Strata,12,slices,bread,"Arrange bread and cheese in alternate layers in greased baking dish. Bread on top and bottom. Combine eggs, milk, and seasonings. Pour over bread and cheese. Chill 1 hour. Bake 1 hour at 350 degrees or until set."
entree,Vegetarian Entree,211,Cheese Strata,2,cups,grated cheese,
entree,Vegetarian Entree,211,Cheese Strata,4,,"eggs, beaten",
entree,Vegetarian Entree,211,Cheese Strata,2.5,cups,milk,
entree,Vegetarian Entree,211,Cheese Strata,0.75,teaspoon,salt,
entree,Vegetarian Entree,211,Cheese Strata,0.125,teaspoon,pepper,
entree,Vegetarian Entree,211,Cheese Strata,0.5,teaspoon,dry mustard,
entree,Meat Entree,212,Chicken Tamale Pie,6,,"boned chicken breasts, cooked, cut into bite-size",Brown onion and bacon.
entree,Meat Entree,212,Chicken Tamale Pie,1,large,"onion, chopped","Cook cornmeal, broth, eggs, salt, cayenne, and cumin until stiff."
entree,Meat Entree,212,Chicken Tamale Pie,0.25,pound,"bacon, chopped","Add tomatoes, chicken, corn, oil, chili powder, bacon, onions, and sliced olives."
entree,Meat Entree,212,Chicken Tamale Pie,2,cups,yellow cornmeal,Bake at 350 degrees for 1.5 hours.
entree,Meat Entree,212,Chicken Tamale Pie,3,cups,chicken broth,"Cook and stir the following to make sauce: 1/4 pound melted butter, 2 tablespoons flour, 2 cups chicken broth, 1 tablespoon chili powder, 1 teaspoon cumin, 1 can hot sauce. Serve at table with tamale pie."
entree,Meat Entree,212,Chicken Tamale Pie,3,,"eggs, beaten",
entree,Meat Entree,212,Chicken Tamale Pie,2,teaspoons,cumin,
entree,Meat Entree,212,Chicken Tamale Pie,,,salt,
entree,Meat Entree,212,Chicken Tamale Pie,,,cayenne pepper,
entree,Meat Entree,212,Chicken Tamale Pie,1,large can,tomatoes,
entree,Meat Entree,212,Chicken Tamale Pie,1,can,creamed corn,
entree,Meat Entree,212,Chicken Tamale Pie,1,cup,oil,
entree,Meat Entree,212,Chicken Tamale Pie,1,tablespoon,chili powder,
entree,Meat Entree,212,Chicken Tamale Pie,,,"bacon, chopped",
entree,Meat Entree,212,Chicken Tamale Pie,,,onions,
entree,Meat Entree,212,Chicken Tamale Pie,,,sliced olives,
entree,Vegetarian Entree,213,Chili Cheese Puff,10,,eggs,Preheat oven to 350 degrees.
